timesteps,trial,premort_adults,postmort_adults,hatch_interval,adult_number,total_mosquito_number,food_recolonize_chance,mort_time,mort_percent,diff,pop_persist,treatment
1000,374,2074,289,asynch,0,2,0.50,early,75,-1785,1,50
1000,400,4167,4361,asynch,95,1959,1.00,early,10,194,1,50
1000,401,4162,4285,asynch,88,1912,1.00,early,10,123,1,51
1000,402,4105,4369,asynch,90,1922,1.00,early,10,264,1,51
1000,403,4125,4328,asynch,88,1946,1.00,early,10,203,1,51
1000,404,4175,4397,asynch,104,1948,1.00,early,10,222,1,51
1000,405,4154,4323,asynch,101,1963,1.00,early,10,169,1,51
1000,406,4173,4331,asynch,107,1930,1.00,early,10,158,1,51
1000,407,4221,4304,asynch,84,1972,1.00,early,10,83,1,51
1000,408,4150,4381,asynch,112,1961,1.00,early,10,231,1,51
1000,409,4139,4320,asynch,78,1888,1.00,early,10,181,1,51
1000,410,4154,4333,asynch,116,1929,1.00,early,10,179,1,51
1000,411,4164,4342,asynch,102,1976,1.00,early,10,178,1,51
1000,412,4154,4326,asynch,89,1979,1.00,early,10,172,1,51
1000,413,4154,4309,asynch,109,1976,1.00,early,10,155,1,51
1000,414,4155,4371,asynch,66,1883,1.00,early,10,216,1,51
1000,415,4163,4338,asynch,93,1910,1.00,early,10,175,1,51
1000,416,4192,4360,asynch,87,1931,1.00,early,10,168,1,51
1000,417,4173,4348,asynch,104,1953,1.00,early,10,175,1,51
1000,418,4150,4383,asynch,98,1934,1.00,early,10,233,1,51
1000,419,4120,4369,asynch,93,1943,1.00,early,10,249,1,51
1000,420,4164,4419,asynch,103,1970,1.00,early,10,255,1,51
1000,421,4189,4315,asynch,89,1900,1.00,early,10,126,1,51
1000,422,4139,4354,asynch,107,1949,1.00,early,10,215,1,51
1000,423,4135,4406,asynch,100,1855,1.00,early,10,271,1,51
1000,424,4187,4377,asynch,77,1934,1.00,early,10,190,1,51
1000,425,4140,4617,asynch,104,1799,1.00,early,25,477,1,51
1000,426,4182,4644,asynch,119,1787,1.00,early,25,462,1,52
1000,427,4122,4617,asynch,98,1775,1.00,early,25,495,1,52
1000,428,4220,4583,asynch,105,1821,1.00,early,25,363,1,52
1000,429,4118,4606,asynch,97,1745,1.00,early,25,488,1,52
1000,430,4137,4676,asynch,118,1786,1.00,early,25,539,1,52
1000,431,4173,4614,asynch,97,1748,1.00,early,25,441,1,52
1000,432,4149,4664,asynch,101,1804,1.00,early,25,515,1,52
1000,433,4139,4615,asynch,110,1782,1.00,early,25,476,1,52
1000,434,4139,4661,asynch,110,1775,1.00,early,25,522,1,52
1000,435,4183,4676,asynch,118,1826,1.00,early,25,493,1,52
1000,436,4161,4665,asynch,104,1778,1.00,early,25,504,1,52
1000,437,4169,4648,asynch,99,1779,1.00,early,25,479,1,52
1000,438,4170,4596,asynch,117,1790,1.00,early,25,426,1,52
1000,439,4178,4613,asynch,104,1816,1.00,early,25,435,1,52
1000,440,4113,4649,asynch,107,1752,1.00,early,25,536,1,52
1000,441,4153,4652,asynch,97,1756,1.00,early,25,499,1,52
1000,442,4148,4605,asynch,108,1840,1.00,early,25,457,1,52
1000,443,4107,4672,asynch,107,1779,1.00,early,25,565,1,52
1000,444,4227,4608,asynch,129,1789,1.00,early,25,381,1,52
1000,445,4177,4619,asynch,120,1798,1.00,early,25,442,1,52
1000,446,4177,4677,asynch,106,1840,1.00,early,25,500,1,52
1000,447,4149,4629,asynch,106,1800,1.00,early,25,480,1,52
1000,448,4126,4721,asynch,105,1777,1.00,early,25,595,1,52
1000,449,4160,4572,asynch,110,1785,1.00,early,25,412,1,52
1000,450,4130,4938,asynch,130,1439,1.00,early,50,808,1,52
1000,451,4111,4935,asynch,142,1379,1.00,early,50,824,1,53
1000,452,4189,4888,asynch,127,1410,1.00,early,50,699,1,53
1000,453,4115,4882,asynch,146,1479,1.00,early,50,767,1,53
1000,454,4135,4919,asynch,110,1360,1.00,early,50,784,1,53
1000,455,4102,4878,asynch,130,1417,1.00,early,50,776,1,53
1000,456,4131,4867,asynch,118,1392,1.00,early,50,736,1,53
1000,457,4139,4935,asynch,133,1403,1.00,early,50,796,1,53
1000,458,4144,4905,asynch,117,1386,1.00,early,50,761,1,53
1000,459,4186,4883,asynch,128,1425,1.00,early,50,697,1,53
1000,460,4154,4877,asynch,134,1378,1.00,early,50,723,1,53
1000,461,4199,4914,asynch,135,1377,1.00,early,50,715,1,53
1000,462,4101,4906,asynch,120,1373,1.00,early,50,805,1,53
1000,463,4129,4894,asynch,136,1409,1.00,early,50,765,1,53
1000,464,4178,4921,asynch,126,1387,1.00,early,50,743,1,53
1000,465,4149,4931,asynch,116,1384,1.00,early,50,782,1,53
1000,466,4169,4947,asynch,132,1424,1.00,early,50,778,1,53
1000,467,4114,4885,asynch,124,1413,1.00,early,50,771,1,53
1000,468,4165,4876,asynch,138,1423,1.00,early,50,711,1,53
1000,469,4133,4908,asynch,142,1454,1.00,early,50,775,1,53
1000,470,4144,4889,asynch,109,1367,1.00,early,50,745,1,53
1000,471,4163,4892,asynch,150,1429,1.00,early,50,729,1,53
1000,472,4147,4919,asynch,147,1428,1.00,early,50,772,1,53
1000,473,4140,4869,asynch,110,1383,1.00,early,50,729,1,53
1000,474,4153,4864,asynch,118,1414,1.00,early,50,711,1,53
1000,475,4165,605,asynch,0,2,1.00,early,75,-3560,1,53
1000,476,4183,685,asynch,0,11,1.00,early,75,-3498,1,54
1000,477,4118,693,asynch,2,6,1.00,early,75,-3425,1,54
1000,478,4110,652,asynch,2,8,1.00,early,75,-3458,1,54
1000,480,4132,720,asynch,2,4,1.00,early,75,-3412,1,54
1000,481,4160,833,asynch,0,5,1.00,early,75,-3327,1,54
1000,482,4120,772,asynch,6,16,1.00,early,75,-3348,1,54
1000,483,4172,667,asynch,2,19,1.00,early,75,-3505,1,54
1000,484,4125,954,asynch,0,4,1.00,early,75,-3171,1,54
1000,485,4174,526,asynch,4,22,1.00,early,75,-3648,1,54
1000,486,4202,600,asynch,1,7,1.00,early,75,-3602,1,54
1000,487,4158,683,asynch,1,15,1.00,early,75,-3475,1,54
1000,488,4116,731,asynch,0,8,1.00,early,75,-3385,1,54
1000,489,4105,712,asynch,5,13,1.00,early,75,-3393,1,54
1000,490,4169,698,asynch,6,26,1.00,early,75,-3471,1,54
1000,491,4105,770,asynch,1,21,1.00,early,75,-3335,1,54
1000,492,4199,685,asynch,0,3,1.00,early,75,-3514,1,54
1000,493,4105,732,asynch,0,1,1.00,early,75,-3373,1,54
1000,494,4191,706,asynch,1,6,1.00,early,75,-3485,1,54
1000,495,4192,671,asynch,2,11,1.00,early,75,-3521,1,54
1000,496,4210,692,asynch,0,25,1.00,early,75,-3518,1,54
1000,497,4125,852,asynch,0,3,1.00,early,75,-3273,1,54
1000,498,4154,779,asynch,3,15,1.00,early,75,-3375,1,54
1000,499,4200,614,asynch,1,2,1.00,early,75,-3586,1,54
1000,525,521,562,synch,0,669,0.10,early,10,41,1,54
1000,526,502,538,synch,0,706,0.10,early,10,36,1,54
1000,527,528,541,synch,0,667,0.10,early,10,13,1,55
1000,528,504,602,synch,0,327,0.10,early,10,98,1,55
1000,529,535,529,synch,0,682,0.10,early,10,-6,1,55
1000,530,597,536,synch,0,306,0.10,early,10,-61,1,55
1000,531,523,598,synch,0,687,0.10,early,10,75,1,55
1000,532,482,566,synch,0,718,0.10,early,10,84,1,55
1000,533,476,575,synch,0,667,0.10,early,10,99,1,55
1000,534,509,610,synch,0,684,0.10,early,10,101,1,55
1000,535,500,572,synch,0,688,0.10,early,10,72,1,55
1000,536,529,541,synch,0,695,0.10,early,10,12,1,55
1000,537,516,583,synch,0,676,0.10,early,10,67,1,55
1000,538,537,510,synch,0,654,0.10,early,10,-27,1,55
1000,539,524,550,synch,0,676,0.10,early,10,26,1,55
1000,540,477,603,synch,0,259,0.10,early,10,126,1,55
1000,541,509,564,synch,0,649,0.10,early,10,55,1,55
1000,542,498,570,synch,0,692,0.10,early,10,72,1,55
1000,543,532,520,synch,0,670,0.10,early,10,-12,1,55
1000,544,556,524,synch,0,679,0.10,early,10,-32,1,55
1000,545,503,560,synch,0,625,0.10,early,10,57,1,55
1000,546,537,557,synch,0,729,0.10,early,10,20,1,55
1000,547,592,534,synch,0,687,0.10,early,10,-58,1,55
1000,548,517,636,synch,0,366,0.10,early,10,119,1,55
1000,549,502,580,synch,0,638,0.10,early,10,78,1,55
1000,550,542,579,synch,0,535,0.10,early,25,37,1,55
1000,551,567,653,synch,0,599,0.10,early,25,86,1,55
1000,552,478,644,synch,0,309,0.10,early,25,166,1,56
1000,553,543,639,synch,0,576,0.10,early,25,96,1,56
1000,554,525,664,synch,0,353,0.10,early,25,139,1,56
1000,555,543,648,synch,0,532,0.10,early,25,105,1,56
1000,556,534,638,synch,0,336,0.10,early,25,104,1,56
1000,557,455,609,synch,0,325,0.10,early,25,154,1,56
1000,558,496,579,synch,0,342,0.10,early,25,83,1,56
1000,559,484,642,synch,0,369,0.10,early,25,158,1,56
1000,560,482,638,synch,0,455,0.10,early,25,156,1,56
1000,561,503,645,synch,0,555,0.10,early,25,142,1,56
1000,562,478,590,synch,0,354,0.10,early,25,112,1,56
1000,563,482,660,synch,0,420,0.10,early,25,178,1,56
1000,564,571,656,synch,0,497,0.10,early,25,85,1,56
1000,565,518,630,synch,0,443,0.10,early,25,112,1,56
1000,566,483,664,synch,0,425,0.10,early,25,181,1,56
1000,567,502,613,synch,0,424,0.10,early,25,111,1,56
1000,568,465,642,synch,0,391,0.10,early,25,177,1,56
1000,569,475,621,synch,0,333,0.10,early,25,146,1,56
1000,570,466,640,synch,0,595,0.10,early,25,174,1,56
1000,571,506,621,synch,0,457,0.10,early,25,115,1,56
1000,572,554,644,synch,0,514,0.10,early,25,90,1,56
1000,573,526,665,synch,0,454,0.10,early,25,139,1,56
1000,574,493,608,synch,0,386,0.10,early,25,115,1,56
1000,575,540,545,synch,0,401,0.10,early,50,5,1,56
1000,576,452,506,synch,0,368,0.10,early,50,54,1,56
1000,577,553,657,synch,0,386,0.10,early,50,104,1,57
1000,578,481,585,synch,0,403,0.10,early,50,104,1,57
1000,579,554,645,synch,0,419,0.10,early,50,91,1,57
1000,580,499,569,synch,0,363,0.10,early,50,70,1,57
1000,581,580,678,synch,0,399,0.10,early,50,98,1,57
1000,582,494,587,synch,0,359,0.10,early,50,93,1,57
1000,583,513,593,synch,0,394,0.10,early,50,80,1,57
1000,584,511,660,synch,0,351,0.10,early,50,149,1,57
1000,585,515,571,synch,0,392,0.10,early,50,56,1,57
1000,586,512,678,synch,0,359,0.10,early,50,166,1,57
1000,587,483,675,synch,0,427,0.10,early,50,192,1,57
1000,588,500,650,synch,0,422,0.10,early,50,150,1,57
1000,589,481,515,synch,0,405,0.10,early,50,34,1,57
1000,590,517,644,synch,0,403,0.10,early,50,127,1,57
1000,591,509,574,synch,0,392,0.10,early,50,65,1,57
